id,name
197,Poison chalice
6018,Poison ivy berries
5106,Poison ivy seed
10067,Polar camo legs
10065,Polar camo top
10117,Polar kebbit fur
10496,Polished buttons
1931,Pot
4440,Pot lid
7468,Pot of cornflour
2130,Pot of cream
1933,Pot of flour
1942,Potato
3138,Potato cactus
22873,Potato cactus seed
5318,Potato seed
6703,Potato with butter
6705,Potato with cheese
5438,Potatoes(10)
9032,Pottery scarab
9036,Pottery statuette
11467,Prayer mix(1)
11465,Prayer mix(2)
143,Prayer potion(1)
141,Prayer potion(2)
139,Prayer potion(3)
2434,Prayer potion(4)
2028,Premade blurb' sp.
2223,Premade c+t batta
2239,Premade ch' crunch
2229,Premade choc bomb
2030,Premade choc s'dy
2032,Premade dr' dragon
2034,Premade fr' blast
2225,Premade fr't batta
2036,Premade p' punch
2241,Premade s'y crunch
2038,Premade sgg
2221,Premade t'd batta
2243,Premade t'd crunch
2231,Premade ttl
2235,Premade veg ball
2227,Premade veg batta
2219,Premade w'm batta
2237,Premade w'm crun'
2040,Premade wiz blz'd
2233,Premade worm hole
428,Priest gown
426,Priest gown
13239,Primordial boots
13231,Primordial crystal
6319,Proboscis
9676,Proselyte cuisse
9670,Proselyte harness f
9666,Proselyte harness m
9674,Proselyte hauberk
9672,Proselyte sallet
9678,Proselyte tasset
1959,Pumpkin
7936,Pure essence
12311,Purple boater
2934,Purple boots
1029,Purple cape
1773,Purple dye
10436,Purple elegant blouse
10418,Purple elegant legs
10416,Purple elegant shirt
10438,Purple elegant skirt
10326,Purple firelighter
2468,Purple flowers
2942,Purple gloves
2940,Purple hat
1046,Purple partyhat
2938,Purple robe bottoms
2936,Purple robe top
10476,Purple sweets
3438,Pyre logs
21545,Pyrophosphite
10134,Rabbit foot
10031,Rabbit snare
23357,Rain bow
10136,Rainbow fish
5341,Rake
99,Ranarr potion (unf)
5295,Ranarr seed
257,Ranarr weed
2577,Ranger boots
19994,Ranger gloves
23249,Rangers' tights
12596,Rangers' tunic
11511,Ranging mix(1)
11509,Ranging mix(2)
173,Ranging potion(1)
171,Ranging potion(2)
169,Ranging potion(3)
2444,Ranging potion(4)
4832,Raurg bones
7196,Raw admiral pie
321,Raw anchovies
13439,Raw anglerfish
363,Raw bass
2136,Raw bear meat
9986,Raw beast meat
2132,Raw beef
9978,Raw bird meat
5001,Raw cave eel
2138,Raw chicken
2876,Raw chompy
341,Raw cod
11934,Raw dark crab
7186,Raw fish pie
7176,Raw garden pie
345,Raw herring
7566,Raw jubbly
3142,Raw karambwan
377,Raw lobster
353,Raw mackerel
389,Raw manta ray
7944,Raw monkfish
7168,Raw mud pie
2337,Raw oomlie
349,Raw pike
3226,Raw rabbit
10138,Raw rainbow fish
2134,Raw rat meat
331,Raw salmon
327,Raw sardine
395,Raw sea turtle
383,Raw shark
317,Raw shrimps
3379,Raw slimy eel
7216,Raw summer pie
371,Raw swordfish
335,Raw trout
359,Raw tuna
1859,Raw ugthanki meat
7206,Raw wild pie
10816,Raw yak meat
1470,Red bead
12247,Red beret
7319,Red boater
2904,Red boots
1007,Red cape
12323,Red cavalier
10034,Red chinchompa
2501,Red d'hide body
12327,Red d'hide body (g)
12331,Red d'hide body (t)
2495,Red d'hide chaps
12329,Red d'hide chaps (g)
12333,Red d'hide chaps (t)
22281,Red d'hide shield
2489,Red d'hide vambraces
2507,Red dragon leather
12522,Red dragon mask
1749,Red dragonhide
12869,Red dragonhide set
1763,Red dye
10424,Red elegant blouse
10406,Red elegant legs
10404,Red elegant shirt
10426,Red elegant skirt
10088,Red feather
7329,Red firelighter
2462,Red flowers
2912,Red gloves
1057,Red halloween mask
2910,Red hat
2645,Red headband
1038,Red partyhat
2908,Red robe bottoms
2906,Red robe top
10147,Red salamander
223,Red spiders' eggs
10083,Red spiky vambraces
1613,Red topaz
6317,Red topaz machete
1951,Redberries
2325,Redberry pie
5101,Redberry seed
22204,Redwood bird house
19669,Redwood logs
19672,Redwood pyre logs
22859,Redwood sapling
22266,Redwood shield
22871,Redwood tree seed
11133,Regen bracelet
4848,Relicym's balm(1)
4846,Relicym's balm(2)
4844,Relicym's balm(3)
4842,Relicym's balm(4)
11439,Relicym's mix(1)
11437,Relicym's mix(2)
11451,Restore mix(1)
11449,Restore mix(2)
131,Restore potion(1)
129,Restore potion(2)
127,Restore potion(3)
2430,Restore potion(4)
21802,Revenant cave teleport
21820,Revenant ether
6165,Ribcage piece
1025,Right eye patch
1592,Ring mould
23185,Ring of 3rd age
20017,Ring of coins
2552,Ring of dueling(8)
2568,Ring of forging
2570,Ring of life
20005,Ring of nature
21126,Ring of pursuit
2550,Ring of recoil
21129,Ring of returning(5)
6583,Ring of stone
19550,Ring of suffering
12601,Ring of the gods
2572,Ring of wealth
11980,Ring of wealth (5)
12783,Ring of wealth scroll
3400,Riyl remains
9988,Roast beast meat
9980,Roast bird meat
7223,Roast rabbit
20137,Robe bottom of darkness
20131,Robe top of darkness
2581,Robin hood hat
4162,Rock hammer
21754,Rock thrownhammer
2203,Rock-climbing boots
6145,Rock-shell boots
6157,Rock-shell chunk
6151,Rock-shell gloves
6128,Rock-shell helm
6130,Rock-shell legs
6129,Rock-shell plate
6159,Rock-shell shard
6161,Rock-shell splinter
8500,Rocking chair
11324,Roe
7445,Rolling pin
954,Rope
6014,Rosemary
5097,Rosemary seed
12397,Royal crown
12395,Royal gown bottom
12393,Royal gown top
12439,Royal sceptre
1603,Ruby
1698,Ruby amulet
1679,Ruby amulet (u)
9191,Ruby bolt tips
9339,Ruby bolts
9242,Ruby bolts (e)
11085,Ruby bracelet
21967,Ruby dragon bolts
21944,Ruby dragon bolts (e)
10020,Ruby harvest
1660,Ruby necklace
1641,Ruby ring
1319,Rune 2h sword
13024,Rune armour set (lg)
13026,Rune armour set (sk)
892,Rune arrow
893,Rune arrow(p)
5621,Rune arrow(p+)
5627,Rune arrow(p++)
44,Rune arrowtips
1359,Rune axe
1373,Rune battleaxe
4131,Rune boots
4803,Rune brutal
12379,Rune cane
1113,Rune chainbody
3101,Rune claws
9185,Rune crossbow
1213,Rune dagger
1229,Rune dagger(p)
5678,Rune dagger(p+)
5696,Rune dagger(p++)
811,Rune dart
824,Rune dart tip
817,Rune dart(p)
5634,Rune dart(p+)
5641,Rune dart(p++)
23227,Rune defender ornament kit
23273,Rune dragon mask
1436,Rune essence
1163,Rune full helm
2619,Rune full helm (g)
2627,Rune full helm (t)
13032,Rune gold-trimmed set (lg)
13034,Rune gold-trimmed set (sk)
3202,Rune halberd
11377,Rune hasta
11414,Rune hasta(p)
11417,Rune hasta(p+)
11419,Rune hasta(p++)
10286,Rune helm (h1)
10288,Rune helm (h2)
10290,Rune helm (h3)
10292,Rune helm (h4)
10294,Rune helm (h5)
830,Rune javelin
19580,Rune javelin heads
836,Rune javelin(p)
5647,Rune javelin(p+)
5653,Rune javelin(p++)
1201,Rune kiteshield
2621,Rune kiteshield (g)
2629,Rune kiteshield (t)
868,Rune knife
876,Rune knife(p)
5660,Rune knife(p+)
5667,Rune knife(p++)
1303,Rune longsword
1432,Rune mace
1147,Rune med helm
4824,Rune nails
1275,Rune pickaxe
1127,Rune platebody
2615,Rune platebody (g)
23209,Rune platebody (h1)
23212,Rune platebody (h2)
23215,Rune platebody (h3)
23218,Rune platebody (h4)
23221,Rune platebody (h5)
2623,Rune platebody (t)
1079,Rune platelegs
2617,Rune platelegs (g)
2625,Rune platelegs (t)
1093,Rune plateskirt
3476,Rune plateskirt (g)
3477,Rune plateskirt (t)
1333,Rune scimitar
23321,Rune scimitar ornament kit (guthix)
23324,Rune scimitar ornament kit (saradomin)
23327,Rune scimitar ornament kit (zamorak)
7336,Rune shield (h1)
7342,Rune shield (h2)
7348,Rune shield (h3)
7354,Rune shield (h4)
7360,Rune shield (h5)
1247,Rune spear
1261,Rune spear(p)
5714,Rune spear(p+)
5728,Rune spear(p++)
1185,Rune sq shield
1289,Rune sword
805,Rune thrownaxe
13028,Rune trimmed set (lg)
13030,Rune trimmed set (sk)
1347,Rune warhammer
2363,Runite bar
9144,Runite bolts
9291,Runite bolts (p)
9298,Runite bolts (p+)
9305,Runite bolts (p++)
9381,Runite bolts (unf)
9465,Runite crossbow (u)
9431,Runite limbs
451,Runite ore
3436,Sacred oil(1)
3434,Sacred oil(2)
3432,Sacred oil(3)
3430,Sacred oil(4)
12337,Sagacious spectacles
329,Salmon
13421,Saltpetre
19619,Salve graveyard teleport
20047,Samurai boots
20041,Samurai gloves
20044,Samurai greaves
20035,Samurai kasa
20038,Samurai shirt
6977,Sandstone (10kg)
6971,Sandstone (1kg)
6973,Sandstone (2kg)
6975,Sandstone (5kg)
23318,Sandwich lady bottom
23312,Sandwich lady hat
23315,Sandwich lady top
13431,Sandworms
10931,Sanfew serum(1)
10929,Sanfew serum(2)
10927,Sanfew serum(3)
10925,Sanfew serum(4)
22481,Sanguinesti staff (uncharged)
1050,Santa hat
1607,Sapphire
1694,Sapphire amulet
1675,Sapphire amulet (u)
9189,Sapphire bolt tips
9337,Sapphire bolts
9240,Sapphire bolts (e)
11072,Sapphire bracelet
21963,Sapphire dragon bolts
21940,Sapphire dragon bolts (e)
10018,Sapphire glacialis
1656,Sapphire necklace
1637,Sapphire ring
23528,Sarachnis cudgel
13040,Saradomin armour set (lg)
13042,Saradomin armour set (sk)
10384,Saradomin bracers
6691,Saradomin brew(1)
6689,Saradomin brew(2)
6687,Saradomin brew(3)
6685,Saradomin brew(4)
10388,Saradomin chaps
10446,Saradomin cloak
10390,Saradomin coif
10440,Saradomin crozier
10386,Saradomin d'hide body
19933,Saradomin d'hide boots
23191,Saradomin d'hide shield
13163,Saradomin dragonhide set
2665,Saradomin full helm
11806,Saradomin godsword
20074,Saradomin godsword ornament kit
11814,Saradomin hilt
2667,Saradomin kiteshield
10452,Saradomin mitre
6762,Saradomin mjolnir
3827,Saradomin page 1
3828,Saradomin page 2
3829,Saradomin page 3
3830,Saradomin page 4
2661,Saradomin platebody
2663,Saradomin platelegs
3479,Saradomin plateskirt
10464,Saradomin robe legs
10458,Saradomin robe top
10470,Saradomin stole
11838,Saradomin sword
13256,Saradomin's light
12804,Saradomin's tear
325,Sardine
8794,Saw
7078,Scrambled egg
22486,Scythe of vitur (uncharged)
397,Sea turtle
1552,Seasoned sardine
401,Seaweed
21490,Seaweed spore
5329,Secateurs
9003,Security book
5343,Seed dibber
6724,Seercull
6731,Seers ring
12782,Senntisten teleport
12929,Serpentine helm (uncharged)
12927,Serpentine visage
3414,Serum 207 (1)
3412,Serum 207 (2)
3410,Serum 207 (3)
3408,Serum 207 (4)
548,Shade robe
546,Shade robe top
3123,Shaikahan bones
21838,Shaman mask
1854,Shantay pass
385,Shark
8596,Shaving stand
20263,Shayzien banner
20125,Shayzien hood
19955,Shayzien scarf
1735,Shears
2366,Shield left half
2368,Shield right half
621,Ship ticket
5032,Shirt
5030,Shirt
5034,Shirt
8610,Shoe box
2080,Short green guy
841,Shortbow
50,Shortbow (u)
5042,Shorts
5044,Shorts
5046,Shorts
23300,Shoulder parrot
315,Shrimps
11205,Shrunk ogleroot
2976,Sickle mould
950,Silk
2355,Silver bar
9145,Silver bolts
9292,Silver bolts (p)
9299,Silver bolts (p+)
9306,Silver bolts (p++)
9382,Silver bolts (unf)
7650,Silver dust
442,Silver ore
2961,Silver sickle
9436,Sinew
993,Sinister key
6147,Skeletal boots
6141,Skeletal bottoms
6153,Skeletal gloves
6137,Skeletal helm
6139,Skeletal top
22006,Skeletal visage
7443,Skewer
6305,Skewer stick
11113,Skills necklace
11105,Skills necklace(4)
11968,Skills necklace(6)
5050,Skirt
5052,Skirt
5048,Skirt
6163,Skull piece
10952,Slayer bell
21257,Slayer's enchantment
5759,Slayer's respite
5841,Slayer's respite(4)
5761,Slayer's respite(m)
5921,Slayer's respite(m4)
4170,Slayer's staff
10398,Sleeping cap
3162,Sliced banana
7080,Sliced mushrooms
8441,Small box hedge
303,Small fishing net
11998,Smoke battlestaff
4697,Smoke rune
13233,Smouldering stone
7801,Snake hide
6287,Snake hide
6289,Snakeskin
6326,Snakeskin bandana
6322,Snakeskin body
6328,Snakeskin boots
6324,Snakeskin chaps
22272,Snakeskin shield
6330,Snakeskin vambraces
3000,Snapdragon
3004,Snapdragon potion (unf)
5300,Snapdragon seed
231,Snape grass
22879,Snape grass seed
10016,Snowy knight
1781,Soda ash
1761,Soft clay
566,Soul rune
952,Spade
7439,Spatula
12823,Spectral sigil
12821,Spectral spirit shield
2007,Spice
2213,Spicy crunchies
9996,Spicy minced meat
7072,Spicy sauce
9994,Spicy tomato
6291,Spider carcass
6299,Spider on shaft
6297,Spider on stick
3107,Spiked boots
23389,Spiked manacles
10077,Spiky vambraces
1969,Spinach roll
6133,Spined body
6143,Spined boots
6135,Spined chaps
6149,Spined gloves
6131,Spined helm
4551,Spiny helmet
12829,Spirit shield
10812,Split log
3387,Splitbark body
3393,Splitbark boots
3391,Splitbark gauntlets
3385,Splitbark helm
3389,Splitbark legs
7437,Spork
10069,Spotted cape
10125,Spotted kebbit fur
10071,Spottier cape
1379,Staff
1381,Staff of air
24144,Staff of balance
23363,Staff of bob the cat
1385,Staff of earth
1387,Staff of fire
22296,Staff of light
11791,Staff of the dead
1383,Staff of water
20590,Stale baguette
12635,Stamina mix(1)
12633,Stamina mix(2)
12631,Stamina potion(1)
12629,Stamina potion(2)
12627,Stamina potion(3)
12625,Stamina potion(4)
22622,Statius's warhammer
11787,Steam battlestaff
4694,Steam rune
12798,Steam staff upgrade kit
1311,Steel 2h sword
886,Steel arrow
887,Steel arrow(p)
5618,Steel arrow(p+)
5624,Steel arrow(p++)
41,Steel arrowtips
1353,Steel axe
2353,Steel bar
1365,Steel battleaxe
9141,Steel bolts
9288,Steel bolts (p)
9295,Steel bolts (p+)
9302,Steel bolts (p++)
9378,Steel bolts (unf)
4123,Steel boots
4783,Steel brutal
1105,Steel chainbody
3097,Steel claws
9179,Steel crossbow
9459,Steel crossbow (u)
1207,Steel dagger
1223,Steel dagger(p)
5672,Steel dagger(p+)
5690,Steel dagger(p++)
808,Steel dart
821,Steel dart tip
814,Steel dart(p)
5630,Steel dart(p+)
5637,Steel dart(p++)
12367,Steel dragon mask
1157,Steel full helm
20178,Steel full helm (g)
20193,Steel full helm (t)
20382,Steel gold-trimmed set (lg)
20385,Steel gold-trimmed set (sk)
3194,Steel halberd
11371,Steel hasta
11393,Steel hasta(p)
11396,Steel hasta(p+)
11398,Steel hasta(p++)
827,Steel javelin
19574,Steel javelin heads
833,Steel javelin(p)
5644,Steel javelin(p+)
5650,Steel javelin(p++)
1193,Steel kiteshield
20181,Steel kiteshield (g)
20196,Steel kiteshield (t)
865,Steel knife
872,Steel knife(p)
5656,Steel knife(p+)
5663,Steel knife(p++)
9425,Steel limbs
1295,Steel longsword
1424,Steel mace
1141,Steel med helm
1539,Steel nails
1269,Steel pickaxe
1119,Steel platebody
20169,Steel platebody (g)
20184,Steel platebody (t)
1069,Steel platelegs
20172,Steel platelegs (g)
20187,Steel platelegs (t)
1083,Steel plateskirt
20175,Steel plateskirt (g)
20190,Steel plateskirt (t)
1325,Steel scimitar
12984,Steel set (lg)
12986,Steel set (sk)
1241,Steel spear
1255,Steel spear(p)
5708,Steel spear(p+)
5722,Steel spear(p++)
1177,Steel sq shield
2370,Steel studs
1281,Steel sword
802,Steel thrownaxe
20376,Steel trimmed set (lg)
20379,Steel trimmed set (sk)
1339,Steel warhammer
2003,Stew
9030,Stone scarab
9042,Stone seal
9038,Stone statuette
22601,Stony basalt
464,Strange fruit
5406,Strawberries(5)
5504,Strawberry
5323,Strawberry seed
10364,Strength amulet (t)
11441,Strength mix(1)
11443,Strength mix(2)
119,Strength potion(1)
117,Strength potion(2)
115,Strength potion(3)
113,Strength potion(4)
6173,Stretched hide
10087,Stripy feather
7110,Stripy pirate shirt
7122,Stripy pirate shirt
7128,Stripy pirate shirt
7134,Stripy pirate shirt
9004,Stronghold notes
10132,Strung rabbit foot
1133,Studded body
7362,Studded body (g)
7364,Studded body (t)
1097,Studded chaps
7366,Studded chaps (g)
7368,Studded chaps (t)
21626,Sulliuscep cap
7218,Summer pie
21997,Super antifire mix(1)
21994,Super antifire mix(2)
21987,Super antifire potion(1)
21984,Super antifire potion(2)
21981,Super antifire potion(3)
21978,Super antifire potion(4)
149,Super attack(1)
147,Super attack(2)
145,Super attack(3)
2436,Super attack(4)
12701,Super combat potion(1)
12699,Super combat potion(2)
12697,Super combat potion(3)
12695,Super combat potion(4)
11499,Super def. mix(1)
11497,Super def. mix(2)
167,Super defence(1)
165,Super defence(2)
163,Super defence(3)
2442,Super defence(4)
11483,Super energy mix(1)
11481,Super energy mix(2)
3022,Super energy(1)
3020,Super energy(2)
3018,Super energy(3)
3016,Super energy(4)
4608,Super kebab
13066,Super potion set
11495,Super restore mix(1)
11493,Super restore mix(2)
3030,Super restore(1)
3028,Super restore(2)
3026,Super restore(3)
3024,Super restore(4)
11487,Super str. mix(1)
11485,Super str. mix(2)
161,Super strength(1)
159,Super strength(2)
157,Super strength(3)
2440,Super strength(4)
185,Superantipoison(1)
183,Superantipoison(2)
181,Superantipoison(3)
2448,Superantipoison(4)
11471,Superattack mix(1)
11469,Superattack mix(2)
6034,Supercompost
22124,Superior dragon bones
10149,Swamp lizard
1941,Swamp paste
1939,Swamp tar
2150,Swamp toad
10978,Swamp weed
7088,Sweetcorn
5986,Sweetcorn
5320,Sweetcorn seed
24219,Swift blade
373,Swordfish
12409,Tai bwo wannai teleport
8449,Tall box hedge
8447,Tall fancy hedge
2639,Tan cavalier
2187,Tangled toad's legs
12922,Tanzanite fang
253,Tarromin
95,Tarromin potion (unf)
5293,Tarromin seed
10144,Tarromin tar
10097,Tatty graahk fur
10101,Tatty kyatt fur
10093,Tatty larupia fur
22593,Te salt
6912,Teacher wand
8506,Teak armchair
9860,Teak armour case
8582,Teak bed
21521,Teak bird house
9844,Teak cape rack
8592,Teak clock
8568,Teak dining bench
8616,Teak drawers
8602,Teak dresser
9866,Teak fancy dress box
8532,Teak kitchen table
6333,Teak logs
9854,Teak magic wardrobe
8780,Teak plank
6211,Teak pyre logs
21477,Teak sapling
21486,Teak seed
9446,Teak stock
8554,Teak table
9850,Teak toy box
9863,Teak treasure chest
8618,Teak wardrobe
2924,Teal boots
2932,Teal gloves
2930,Teal hat
2928,Teal robe bottoms
2926,Teal robe top
20217,Team cape i
20214,Team cape x
20211,Team cape zero
4315,Team-1 cape
4333,Team-10 cape
4335,Team-11 cape
4337,Team-12 cape
4339,Team-13 cape
4341,Team-14 cape
4343,Team-15 cape
4345,Team-16 cape
4347,Team-17 cape
4349,Team-18 cape
4351,Team-19 cape
4317,Team-2 cape
4353,Team-20 cape
4355,Team-21 cape
4357,Team-22 cape
4359,Team-23 cape
4361,Team-24 cape
4363,Team-25 cape
4365,Team-26 cape
4367,Team-27 cape
4369,Team-28 cape
4371,Team-29 cape
4319,Team-3 cape
4373,Team-30 cape
4375,Team-31 cape
4377,Team-32 cape
4379,Team-33 cape
4381,Team-34 cape
4383,Team-35 cape
4385,Team-36 cape
4387,Team-37 cape
4389,Team-38 cape
4391,Team-39 cape
4321,Team-4 cape
4393,Team-40 cape
4395,Team-41 cape
4397,Team-42 cape
4399,Team-43 cape
4401,Team-44 cape
4403,Team-45 cape
4405,Team-46 cape
4407,Team-47 cape
4409,Team-48 cape
4411,Team-49 cape
4323,Team-5 cape
4413,Team-50 cape
4325,Team-6 cape
4327,Team-7 cape
4329,Team-8 cape
4331,Team-9 cape
10029,Teasing stick
13658,Teleport card
8013,Teleport to house
22552,Thammaron's sceptre (u)
6285,Thatch spar dense
6281,Thatch spar light
6283,Thatch spar med
23224,Thieving bag
3363,Thin snail
3369,Thin snail meat
8437,Thorny hedge
1734,Thread
5525,Tiara
5523,Tiara mould
8837,Timber beam
438,Tin ore
590,Tinderbox
2255,Toad batta
2217,Toad crunchies
2152,Toad's legs
2998,Toadflax
3002,Toadflax potion (unf)
5296,Toadflax seed
6524,Toktz-ket-xil
6526,Toktz-mej-tal
6523,Toktz-xil-ak
6525,Toktz-xil-ek
6522,Toktz-xil-ul
1982,Tomato
5322,Tomato seed
5968,Tomatoes(5)
20716,Tome of fire (empty)
985,Tooth half of key
12432,Top hat
12434,Top hat & monocle
21114,Topaz amulet
21105,Topaz amulet (u)
9188,Topaz bolt tips
9336,Topaz bolts
9239,Topaz bolts (e)
21123,Topaz bracelet
21961,Topaz dragon bolts
21938,Topaz dragon bolts (e)
21096,Topaz necklace
21087,Topaz ring
8443,Topiary hedge
12879,Torag's armour set
4747,Torag's hammers
4962,Torag's hammers 0
4745,Torag's helm
4956,Torag's helm 0
4749,Torag's platebody
4968,Torag's platebody 0
4751,Torag's platelegs
4974,Torag's platelegs 0
19544,Tormented bracelet
23348,Tormented ornament kit
21047,Torn prayer scroll
269,Torstol
111,Torstol potion (unf)
5304,Torstol seed
7939,Tortoise shell
20062,Torture ornament kit
12924,Toxic blowpipe (empty)
12902,Toxic staff (uncharged)
7771,Toy cat
7763,Toy doll
7765,Toy doll (wound)
7767,Toy mouse
7769,Toy mouse (wound)
7759,Toy soldier
7761,Toy soldier (wound)
6306,Trading sticks
12605,Treasonous ring
6962,Triangle sandwich
6335,Tribal mask
6337,Tribal mask
6339,Tribal mask
6361,Tribal top
6371,Tribal top
6341,Tribal top
6351,Tribal top
11905,Trident of the seas (full)
5040,Trousers
5036,Trousers
5038,Trousers
333,Trout
24187,Trouver parchment
361,Tuna
7068,Tuna and corn
7060,Tuna potato
634,Turquoise boots
664,Turquoise hat
654,Turquoise robe bottoms
644,Turquoise robe top
24413,Twisted banner
24463,Twisted blueprints
24411,Twisted boots (t1)
24403,Twisted boots (t2)
24393,Twisted boots (t3)
20997,Twisted bow
21000,Twisted buckler
24395,Twisted cane
24407,Twisted coat (t1)
24399,Twisted coat (t2)
24389,Twisted coat (t3)
24405,Twisted hat (t1)
24397,Twisted hat (t2)
24387,Twisted hat (t3)
24466,Twisted horns
24469,Twisted relichunter (t1) armour set
24472,Twisted relichunter (t2) armour set
24475,Twisted relichunter (t3) armour set
24460,Twisted teleport scroll
24409,Twisted trousers (t1)
24401,Twisted trousers (t2)
24391,Twisted trousers (t3)
12603,Tyrannical ring
9629,Tyras helm
6527,Tzhaar-ket-em
6528,Tzhaar-ket-om
23232,Tzhaar-ket-om ornament kit
1877,Ugthanki & onion
1879,Ugthanki & tomato
1885,Ugthanki kebab
1861,Ugthanki meat
21483,Ultracompost
1716,Unblessed symbol
12900,Uncharged toxic trident
22294,Uncharged toxic trident (e)
11908,Uncharged trident
22290,Uncharged trident (e)
2317,Uncooked apple pie
2321,Uncooked berry pie
19656,Uncooked botanical pie
22789,Uncooked dragonfruit pie
7076,Uncooked egg
2319,Uncooked meat pie
21684,Uncooked mushroom pie
1617,Uncut diamond
1631,Uncut dragonstone
1621,Uncut emerald
1627,Uncut jade
6571,Uncut onyx
1625,Uncut opal
1629,Uncut red topaz
1619,Uncut ruby
1623,Uncut sapphire
19496,Uncut zenyte
11876,Unfinished broad bolts
3406,Unfinished potion
1791,Unfired bowl
1789,Unfired pie dish
5352,Unfired plant pot
1787,Unfired pot
4438,Unfired pot lid
20223,Unholy blessing
13151,Unholy book page set
1724,Unholy symbol
237,Unicorn horn
235,Unicorn horn dust
7051,Unlit bug lantern
596,Unlit torch
567,Unpowered orb
1722,Unpowered symbol
4825,Unstrung comp bow
1720,Unstrung emblem
19607,Unstrung heavy ballista
19604,Unstrung light ballista
1714,Unstrung symbol
23255,Uri's hat
22597,Urt salt
3325,Vampyre dust
8007,Varrock teleport
2195,Veg ball
2281,Vegetable batta
12875,Verac's armour set
4757,Verac's brassard
4992,Verac's brassard 0
4755,Verac's flail
4986,Verac's flail 0
4753,Verac's helm
4980,Verac's helm 0
4759,Verac's plateskirt
4998,Verac's plateskirt 0
22613,Vesta's longsword
22610,Vesta's spear
229,Vial
22446,Vial of blood
227,Vial of water
22542,Viggora's chainmace (u)
6369,Villager armband
6347,Villager armband
6379,Villager armband
6359,Villager armband
6345,Villager hat
6355,Villager hat
6365,Villager hat
6375,Villager hat
6373,Villager robe
6363,Villager robe
6343,Villager robe
6353,Villager robe
6367,Villager sandals
6357,Villager sandals
6349,Villager sandals
6377,Villager sandals
2015,Vodka
24514,Volatile orb
21622,Volcanic ash
12771,Volcanic whip mix
9636,Vyrewatch legs
9638,Vyrewatch shoes
9634,Vyrewatch top
20232,War blessing
12802,Ward upgrade kit
3753,Warrior helm
6735,Warrior ring
8012,Watchtower teleport
1395,Water battlestaff
571,Water orb
555,Water rune
1444,Water talisman
5531,Water tiara
5331,Watering can
5982,Watermelon
5321,Watermelon seed
5984,Watermelon slice
1831,Waterskin(0)
1823,Waterskin(4)
23387,Watson teleport
187,Weapon poison
5937,Weapon poison(+)
5940,Weapon poison(++)
6055,Weeds
19623,West ardougne teleport
2017,Whisky
6609,White 2h sword
1005,White apron
6589,White battleaxe
1476,White bead
2637,White beret
239,White berries
12313,White boater
6619,White boots
12321,White cavalier
6615,White chainbody
6587,White claws
6591,White dagger
6593,White dagger(p)
6595,White dagger(p+)
6597,White dagger(p++)
12763,White dark bow paint
10420,White elegant blouse
10422,White elegant skirt
10327,White firelighter
2474,White flowers
6623,White full helm
6629,White gloves
6599,White halberd
12299,White headband
6633,White kiteshield
22932,White lily
22887,White lily seed
6607,White longsword
6601,White mace
6603,White magic staff
6621,White med helm
1048,White partyhat
6617,White platebody
6625,White platelegs
6627,White plateskirt
6611,White scimitar
6631,White sq shield
6605,White sword
2522,White toy horsey
20269,White unicorn mask
6613,White warhammer
5105,Whiteberry seed
7208,Wild pie
6002,Wildblood hops
5311,Wildblood seed
24251,Wilderness crabs teleport
21518,Willow bird house
4600,Willow blackjack
6414,Willow blackjack(d)
6412,Willow blackjack(o)
5933,Willow branch
10280,Willow comp bow
1519,Willow logs
847,Willow longbow
58,Willow longbow (u)
3442,Willow pyre logs
6045,Willow roots
5371,Willow sapling
5313,Willow seed
22254,Willow shield
849,Willow shortbow
60,Willow shortbow (u)
9444,Willow stock
245,Wine of zamorak
2054,Wizard blizzard
2579,Wizard boots
1017,Wizard hat
1907,Wizard's mind bomb
1793,Woad leaf
5099,Woad seed
2859,Wolf bones
23410,Wolf cloak
23407,Wolf mask
2861,Wolfbone arrowtips
10055,Wood camo legs
10053,Wood camo top
8548,Wood dining table
8576,Wooden bed
8562,Wooden bench
10891,Wooden cat
8498,Wooden chair
1171,Wooden shield
20166,Wooden shield (g)
7433,Wooden spoon
9440,Wooden stock
1737,Wool
2253,Worm batta
2205,Worm crunchies
2191,Worm hole
5028,Woven top
5026,Woven top
5024,Woven top
2341,Wrapped oomlie
21880,Wrath rune
22118,Wrath talisman
22121,Wrath tiara
22780,Wyrm bones
6812,Wyvern bones
21637,Wyvern visage
13383,Xerician fabric
13385,Xerician hat
13389,Xerician robe
13387,Xerician top
10818,Yak-hide
10824,Yak-hide armour
10822,Yak-hide armour
5998,Yanillian hops
5309,Yanillian seed
1472,Yellow bead
2914,Yellow boots
1023,Yellow cape
12761,Yellow dark bow paint
1765,Yellow dye
10090,Yellow feather
2466,Yellow flowers
2922,Yellow gloves
2920,Yellow hat
1040,Yellow partyhat
2918,Yellow robe bottoms
2916,Yellow robe top
22198,Yew bird house
10282,Yew comp bow
1515,Yew logs
855,Yew longbow
66,Yew longbow (u)
3446,Yew pyre logs
6049,Yew roots
5373,Yew sapling
5315,Yew seed
22260,Yew shield
857,Yew shortbow
68,Yew shortbow (u)
9452,Yew stock
11240,Young impling jar
23908,Zalcano shard
13044,Zamorak armour set (lg)
13046,Zamorak armour set (sk)
10368,Zamorak bracers
193,Zamorak brew(1)
191,Zamorak brew(2)
189,Zamorak brew(3)
2450,Zamorak brew(4)
